id	rule_index	rule	grounding
1118	Rule_70	?a hasQuestion ?d ?d type Question => ?a type Response	39_M010_01 hasQuestion M010_01 | M010_01 type Question => 39_M010_01 type Response
1119	Rule_70	?a hasQuestion ?d ?d type Question => ?a type Response	433_UM03 hasQuestion UM03 | UM03 type Question => 433_UM03 type Response
1120	Rule_70	?a hasQuestion ?d ?d type Question => ?a type Response	448_UM14 hasQuestion UM14 | UM14 type Question => 448_UM14 type Response
1121	Rule_70	?a hasQuestion ?d ?d type Question => ?a type Response	274_M008_01 hasQuestion M008_01 | M008_01 type Question => 274_M008_01 type Response
1122	Rule_70	?a hasQuestion ?d ?d type Question => ?a type Response	152_M002_01 hasQuestion M002_01 | M002_01 type Question => 152_M002_01 type Response
1123	Rule_70	?a hasQuestion ?d ?d type Question => ?a type Response	339_SU01_07 hasQuestion SU01_07 | SU01_07 type Question => 339_SU01_07 type Response
1124	Rule_70	?a hasQuestion ?d ?d type Question => ?a type Response	73_M004_01 hasQuestion M004_01 | M004_01 type Question => 73_M004_01 type Response
1125	Rule_70	?a hasQuestion ?d ?d type Question => ?a type Response	327_SU01_01 hasQuestion SU01_01 | SU01_01 type Question => 327_SU01_01 type Response
1126	Rule_70	?a hasQuestion ?d ?d type Question => ?a type Response	137_M005 hasQuestion M005 | M005 type Question => 137_M005 type Response
1127	Rule_70	?a hasQuestion ?d ?d type Question => ?a type Response	297_M002_01 hasQuestion M002_01 | M002_01 type Question => 297_M002_01 type Response
1128	Rule_70	?a hasQuestion ?d ?d type Question => ?a type Response	386_SU01_07 hasQuestion SU01_07 | SU01_07 type Question => 386_SU01_07 type Response
1129	Rule_70	?a hasQuestion ?d ?d type Question => ?a type Response	278_M003_01 hasQuestion M003_01 | M003_01 type Question => 278_M003_01 type Response
1130	Rule_70	?a hasQuestion ?d ?d type Question => ?a type Response	248_M006_01 hasQuestion M006_01 | M006_01 type Question => 248_M006_01 type Response
1131	Rule_70	?a hasQuestion ?d ?d type Question => ?a type Response	40_M007_01 hasQuestion M007_01 | M007_01 type Question => 40_M007_01 type Response
1132	Rule_70	?a hasQuestion ?d ?d type Question => ?a type Response	465_UM10 hasQuestion UM10 | UM10 type Question => 465_UM10 type Response
1133	Rule_70	?a hasQuestion ?d ?d type Question => ?a type Response	402_SU01_02 hasQuestion SU01_02 | SU01_02 type Question => 402_SU01_02 type Response
1134	Rule_70	?a hasQuestion ?d ?d type Question => ?a type Response	85_M004_01 hasQuestion M004_01 | M004_01 type Question => 85_M004_01 type Response
1135	Rule_70	?a hasQuestion ?d ?d type Question => ?a type Response	105_M004_01 hasQuestion M004_01 | M004_01 type Question => 105_M004_01 type Response
1136	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	406_UM18 hasQuestion UM18 | UM18 type Question => 406_UM18 ResponseOnPlatform 1
1137	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	338_SU01_01 hasQuestion SU01_01 | SU01_01 type Question => 338_SU01_01 ResponseOnPlatform 1
1138	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	169_M010_01 hasQuestion M010_01 | M010_01 type Question => 169_M010_01 ResponseOnPlatform 1
1139	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	41_M002_01 hasQuestion M002_01 | M002_01 type Question => 41_M002_01 ResponseOnPlatform 1
1140	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	114_M008_01 hasQuestion M008_01 | M008_01 type Question => 114_M008_01 ResponseOnPlatform 1
1141	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	78_M005 hasQuestion M005 | M005 type Question => 78_M005 ResponseOnPlatform 1
1142	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	390_SU01_01 hasQuestion SU01_01 | SU01_01 type Question => 390_SU01_01 ResponseOnPlatform 1
1143	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	428_UM03 hasQuestion UM03 | UM03 type Question => 428_UM03 ResponseOnPlatform 1
1144	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	474_UM07 hasQuestion UM07 | UM07 type Question => 474_UM07 ResponseOnPlatform 1
1145	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	64_M002_01 hasQuestion M002_01 | M002_01 type Question => 64_M002_01 ResponseOnPlatform 1
1146	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	487_UM04 hasQuestion UM04 | UM04 type Question => 487_UM04 ResponseOnPlatform 1
1147	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	304_M003_01 hasQuestion M003_01 | M003_01 type Question => 304_M003_01 ResponseOnPlatform 1
1148	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	39_M010_01 hasQuestion M010_01 | M010_01 type Question => 39_M010_01 ResponseOnPlatform 1
1149	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	433_UM03 hasQuestion UM03 | UM03 type Question => 433_UM03 ResponseOnPlatform 1
1150	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	448_UM14 hasQuestion UM14 | UM14 type Question => 448_UM14 ResponseOnPlatform 1
1151	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	274_M008_01 hasQuestion M008_01 | M008_01 type Question => 274_M008_01 ResponseOnPlatform 1
1152	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	152_M002_01 hasQuestion M002_01 | M002_01 type Question => 152_M002_01 ResponseOnPlatform 1
1153	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	339_SU01_07 hasQuestion SU01_07 | SU01_07 type Question => 339_SU01_07 ResponseOnPlatform 1
1154	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	73_M004_01 hasQuestion M004_01 | M004_01 type Question => 73_M004_01 ResponseOnPlatform 1
1155	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	327_SU01_01 hasQuestion SU01_01 | SU01_01 type Question => 327_SU01_01 ResponseOnPlatform 1
1156	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	137_M005 hasQuestion M005 | M005 type Question => 137_M005 ResponseOnPlatform 1
1157	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	297_M002_01 hasQuestion M002_01 | M002_01 type Question => 297_M002_01 ResponseOnPlatform 1
1158	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	386_SU01_07 hasQuestion SU01_07 | SU01_07 type Question => 386_SU01_07 ResponseOnPlatform 1
1159	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	278_M003_01 hasQuestion M003_01 | M003_01 type Question => 278_M003_01 ResponseOnPlatform 1
1160	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	248_M006_01 hasQuestion M006_01 | M006_01 type Question => 248_M006_01 ResponseOnPlatform 1
1161	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	40_M007_01 hasQuestion M007_01 | M007_01 type Question => 40_M007_01 ResponseOnPlatform 1
1162	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	465_UM10 hasQuestion UM10 | UM10 type Question => 465_UM10 ResponseOnPlatform 1
1163	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	402_SU01_02 hasQuestion SU01_02 | SU01_02 type Question => 402_SU01_02 ResponseOnPlatform 1
1164	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	85_M004_01 hasQuestion M004_01 | M004_01 type Question => 85_M004_01 ResponseOnPlatform 1
1165	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	105_M004_01 hasQuestion M004_01 | M004_01 type Question => 105_M004_01 ResponseOnPlatform 1
1166	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	114_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 114_M008_01 ResponseOnPlatform 1
1167	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	78_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 78_M005 ResponseOnPlatform 1
1168	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	274_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 274_M008_01 ResponseOnPlatform 1
1169	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	137_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 137_M005 ResponseOnPlatform 1
1170	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	40_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 40_M007_01 ResponseOnPlatform 1
1171	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	178_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 178_M005 ResponseOnPlatform 1
1172	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	176_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 176_M005 ResponseOnPlatform 1
1173	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	89_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 89_M008_01 ResponseOnPlatform 1
1174	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	280_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 280_M007_01 ResponseOnPlatform 1
1175	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	297_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 297_M008_01 ResponseOnPlatform 1
1176	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	277_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 277_M005 ResponseOnPlatform 1
1177	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	112_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 112_M007_01 ResponseOnPlatform 1
1178	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	175_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 175_M007_01 ResponseOnPlatform 1
1179	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	255_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 255_M008_01 ResponseOnPlatform 1
1180	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	87_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 87_M007_01 ResponseOnPlatform 1
1181	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	99_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 99_M008_01 ResponseOnPlatform 1
1182	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	218_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 218_M008_01 ResponseOnPlatform 1
1183	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	291_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 291_M007_01 ResponseOnPlatform 1
1184	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	73_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 73_M005 ResponseOnPlatform 1
1185	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	82_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 82_M007_01 ResponseOnPlatform 1
1186	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	100_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 100_M007_01 ResponseOnPlatform 1
1187	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	205_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 205_M007_01 ResponseOnPlatform 1
1188	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	152_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 152_M005 ResponseOnPlatform 1
1189	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	268_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 268_M008_01 ResponseOnPlatform 1
1190	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	187_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 187_M005 ResponseOnPlatform 1
1191	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	36_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 36_M007_01 ResponseOnPlatform 1
1192	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	10_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 10_M008_01 ResponseOnPlatform 1
1193	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	308_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 308_M005 ResponseOnPlatform 1
1194	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	71_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 71_M007_01 ResponseOnPlatform 1
1195	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	239_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 239_M005 ResponseOnPlatform 1
1196	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 402_SU01_02 hasQuestion SU01_02 => 402_SU01_02 type Response
1197	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 371_SU01_02 hasQuestion SU01_02 => 371_SU01_02 type Response
1198	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 335_SU01_02 hasQuestion SU01_02 => 335_SU01_02 type Response
1199	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 348_SU01_02 hasQuestion SU01_02 => 348_SU01_02 type Response
1200	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 349_SU01_02 hasQuestion SU01_02 => 349_SU01_02 type Response
1201	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 374_SU01_02 hasQuestion SU01_02 => 374_SU01_02 type Response
1202	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 370_SU01_02 hasQuestion SU01_02 => 370_SU01_02 type Response
1203	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 354_SU01_02 hasQuestion SU01_02 => 354_SU01_02 type Response
1204	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 403_SU01_02 hasQuestion SU01_02 => 403_SU01_02 type Response
1205	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 338_SU01_02 hasQuestion SU01_02 => 338_SU01_02 type Response
1206	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 397_SU01_02 hasQuestion SU01_02 => 397_SU01_02 type Response
1207	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 376_SU01_02 hasQuestion SU01_02 => 376_SU01_02 type Response
1208	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 355_SU01_02 hasQuestion SU01_02 => 355_SU01_02 type Response
1209	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 326_SU01_02 hasQuestion SU01_02 => 326_SU01_02 type Response
1210	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 366_SU01_02 hasQuestion SU01_02 => 366_SU01_02 type Response
1211	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 372_SU01_02 hasQuestion SU01_02 => 372_SU01_02 type Response
1212	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 387_SU01_02 hasQuestion SU01_02 => 387_SU01_02 type Response
1213	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 313_SU01_02 hasQuestion SU01_02 => 313_SU01_02 type Response
1214	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 353_SU01_02 hasQuestion SU01_02 => 353_SU01_02 type Response
1215	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 329_SU01_02 hasQuestion SU01_02 => 329_SU01_02 type Response
1216	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 380_SU01_02 hasQuestion SU01_02 => 380_SU01_02 type Response
1217	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 356_SU01_02 hasQuestion SU01_02 => 356_SU01_02 type Response
1218	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 389_SU01_02 hasQuestion SU01_02 => 389_SU01_02 type Response
1219	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 339_SU01_02 hasQuestion SU01_02 => 339_SU01_02 type Response
1220	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 328_SU01_02 hasQuestion SU01_02 => 328_SU01_02 type Response
1221	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 369_SU01_02 hasQuestion SU01_02 => 369_SU01_02 type Response
1222	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 391_SU01_02 hasQuestion SU01_02 => 391_SU01_02 type Response
1223	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 327_SU01_02 hasQuestion SU01_02 => 327_SU01_02 type Response
1224	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 383_SU01_02 hasQuestion SU01_02 => 383_SU01_02 type Response
1225	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 375_SU01_02 hasQuestion SU01_02 => 375_SU01_02 type Response
1226	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	302_M005 Response_by_User 302 | 302_M005 hasVisitId 302 => 302_M005 ResponseOnPlatform 1
1227	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	448_UM19 Response_by_User 448 | 448_UM19 hasVisitId 448 => 448_UM19 ResponseOnPlatform 1
1228	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	313_SU01_04 Response_by_User 313 | 313_SU01_04 hasVisitId 313 => 313_SU01_04 ResponseOnPlatform 1
1229	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	269_M010_01 Response_by_User 269 | 269_M010_01 hasVisitId 269 => 269_M010_01 ResponseOnPlatform 1
1230	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	438_UM24 Response_by_User 438 | 438_UM24 hasVisitId 438 => 438_UM24 ResponseOnPlatform 1
1231	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	443_UM01 Response_by_User 443 | 443_UM01 hasVisitId 443 => 443_UM01 ResponseOnPlatform 1
1232	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	458_UM20 Response_by_User 458 | 458_UM20 hasVisitId 458 => 458_UM20 ResponseOnPlatform 1
1233	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	419_UM03 Response_by_User 419 | 419_UM03 hasVisitId 419 => 419_UM03 ResponseOnPlatform 1
1234	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	408_UM13 Response_by_User 408 | 408_UM13 hasVisitId 408 => 408_UM13 ResponseOnPlatform 1
1235	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	155_M005 Response_by_User 155 | 155_M005 hasVisitId 155 => 155_M005 ResponseOnPlatform 1
1236	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	289_M005 Response_by_User 289 | 289_M005 hasVisitId 289 => 289_M005 ResponseOnPlatform 1
1237	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	416_UM07 Response_by_User 416 | 416_UM07 hasVisitId 416 => 416_UM07 ResponseOnPlatform 1
1238	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	435_UM14 Response_by_User 435 | 435_UM14 hasVisitId 435 => 435_UM14 ResponseOnPlatform 1
1239	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	454_UM03 Response_by_User 454 | 454_UM03 hasVisitId 454 => 454_UM03 ResponseOnPlatform 1
1240	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	477_UM22 Response_by_User 477 | 477_UM22 hasVisitId 477 => 477_UM22 ResponseOnPlatform 1
1241	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	141_M010_01 Response_by_User 141 | 141_M010_01 hasVisitId 141 => 141_M010_01 ResponseOnPlatform 1
1242	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	437_UM07 Response_by_User 437 | 437_UM07 hasVisitId 437 => 437_UM07 ResponseOnPlatform 1
1243	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	98_M008_01 Response_by_User 98 | 98_M008_01 hasVisitId 98 => 98_M008_01 ResponseOnPlatform 1
1244	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	417_UM08 Response_by_User 417 | 417_UM08 hasVisitId 417 => 417_UM08 ResponseOnPlatform 1
1245	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	102_M008_01 Response_by_User 102 | 102_M008_01 hasVisitId 102 => 102_M008_01 ResponseOnPlatform 1
1246	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	411_UM17 Response_by_User 411 | 411_UM17 hasVisitId 411 => 411_UM17 ResponseOnPlatform 1
1247	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	442_UM19 Response_by_User 442 | 442_UM19 hasVisitId 442 => 442_UM19 ResponseOnPlatform 1
1248	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	25_M007_01 Response_by_User 25 | 25_M007_01 hasVisitId 25 => 25_M007_01 ResponseOnPlatform 1
1249	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	86_M010_01 Response_by_User 86 | 86_M010_01 hasVisitId 86 => 86_M010_01 ResponseOnPlatform 1
1250	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	6_M008_01 Response_by_User 6 | 6_M008_01 hasVisitId 6 => 6_M008_01 ResponseOnPlatform 1
1251	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	221_M007_01 Response_by_User 221 | 221_M007_01 hasVisitId 221 => 221_M007_01 ResponseOnPlatform 1
1252	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	173_M004_01 Response_by_User 173 | 173_M004_01 hasVisitId 173 => 173_M004_01 ResponseOnPlatform 1
1253	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	433_UM11 Response_by_User 433 | 433_UM11 hasVisitId 433 => 433_UM11 ResponseOnPlatform 1
1254	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	405_UM06 Response_by_User 405 | 405_UM06 hasVisitId 405 => 405_UM06 ResponseOnPlatform 1
1255	Rule_75	?a chosen_Answer_Code ?d ?d type User => ?a ResponseOnPlatform 1	71_M004_01 chosen_Answer_Code 10 | 10 type User => 71_M004_01 ResponseOnPlatform 1
1256	Rule_75	?a chosen_Answer_Code ?d ?d type User => ?a ResponseOnPlatform 1	407_UM17 chosen_Answer_Code 5 | 5 type User => 407_UM17 ResponseOnPlatform 1
1257	Rule_75	?a chosen_Answer_Code ?d ?d type User => ?a ResponseOnPlatform 1	330_SU01_03 chosen_Answer_Code 5 | 5 type User => 330_SU01_03 ResponseOnPlatform 1
1258	Rule_75	?a chosen_Answer_Code ?d ?d type User => ?a ResponseOnPlatform 1	119_M006_01 chosen_Answer_Code 8 | 8 type User => 119_M006_01 ResponseOnPlatform 1
1259	Rule_75	?a chosen_Answer_Code ?d ?d type User => ?a ResponseOnPlatform 1	409_UM13 chosen_Answer_Code 5 | 5 type User => 409_UM13 ResponseOnPlatform 1
1260	Rule_75	?a chosen_Answer_Code ?d ?d type User => ?a ResponseOnPlatform 1	191_M003_01 chosen_Answer_Code 8 | 8 type User => 191_M003_01 ResponseOnPlatform 1
1261	Rule_75	?a chosen_Answer_Code ?d ?d type User => ?a ResponseOnPlatform 1	307_M003_01 chosen_Answer_Code 10 | 10 type User => 307_M003_01 ResponseOnPlatform 1
1262	Rule_75	?a chosen_Answer_Code ?d ?d type User => ?a ResponseOnPlatform 1	192_M006_01 chosen_Answer_Code 6 | 6 type User => 192_M006_01 ResponseOnPlatform 1
1263	Rule_75	?a chosen_Answer_Code ?d ?d type User => ?a ResponseOnPlatform 1	184_M006_01 chosen_Answer_Code 10 | 10 type User => 184_M006_01 ResponseOnPlatform 1
1264	Rule_75	?a chosen_Answer_Code ?d ?d type User => ?a ResponseOnPlatform 1	46_M003_01 chosen_Answer_Code 10 | 10 type User => 46_M003_01 ResponseOnPlatform 1
1265	Rule_75	?a chosen_Answer_Code ?d ?d type User => ?a ResponseOnPlatform 1	12_M002_01 chosen_Answer_Code 6 | 6 type User => 12_M002_01 ResponseOnPlatform 1
