semantic_unit_uri,review_reason,ontology_class_uri,entity_count,example_entity_uris,example_labels,note
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0052,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Guideline,1,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0052_1525_1535,Guidelines,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0053,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Recommendation,1,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0053_2_16,Recommendation,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0053,relation_extraction_skipped_no_source_text,http://digistrucmed.org/LevelOfEvidence,1,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0053_29_36,Level b,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0053,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Device,1,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0053_85_94,pacemaker,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0053,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Disease,2,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0053_101_104|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0053_146_148,ICD|HF,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0053,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Drug,1,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0053_177_180,OMT,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0053,relation_extraction_skipped_no_source_text,http://digistrucmed.org/ClinicalProcedure,1,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0053_272_275,CRT,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0053,relation_extraction_skipped_no_source_text,http://digistrucmed.org/ClassOfRecommendation,1,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0053_302_305,IIa,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0054,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Recommendation,2,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0054_0_14|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0054_80_94,Recommendation|Recommendation,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0054,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Disease,9,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0054_33_46|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0054_51_73|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0054_342_344|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0054_402_404|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0054_407_426,heart failure|atrioventricular block|AF|AF|atrial fibrillation,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0054,relation_extraction_skipped_no_source_text,http://digistrucmed.org/LevelOfEvidence,1,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0054_107_114,Level b,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0054,relation_extraction_skipped_no_source_text,http://digistrucmed.org/ClinicalProcedure,4,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0054_121_124|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0054_245_263|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0054_458_461|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0054_464_497,CRT|ventricular pacing|CRT|cardiac resynchronization therapy,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0054,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Type,2,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0054_180_185|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0054_519_524,HFrEF|HFrEF,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0054,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Guideline,1,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0054_608_618,Guidelines,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0055,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Recommendation,2,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0055_0_15|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0055_88_103,Recommendations|Recommendations,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0055,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Device,3,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0055_29_42|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0055_498_511|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0055_558_596,defibrillator|defibrillator|implantable cardioverter-defibrillator,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0055,relation_extraction_skipped_no_source_text,http://digistrucmed.org/ClinicalProcedure,11,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0055_48_81|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0055_185_188|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0055_201_213|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0055_219_224|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0055_306_309,cardiac resynchronization therapy|CRT|implantation|CRT-D|CRT,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0055,relation_extraction_skipped_no_source_text,http://digistrucmed.org/LevelOfEvidence,1,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0055_116_123,Level b,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0055,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Disease,2,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0055_168_171|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0055_552_555,ICD|ICD,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0055,relation_extraction_skipped_no_source_text,http://digistrucmed.org/ClassOfRecommendation,1,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0055_433_436,IIa,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0057,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Recommendation,1,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0057_2_17,Recommendations,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0057,relation_extraction_skipped_no_source_text,http://digistrucmed.org/LevelOfEvidence,1,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0057_30_37,Level b,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0057,relation_extraction_skipped_no_source_text,http://digistrucmed.org/ClinicalProcedure,7,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0057_56_68|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0057_175_178|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0057_401_413|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0057_419_431|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0057_615_623,treated with|CRT|treated with|implantation|ablation,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0057,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Disease,7,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0057_69_72|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0057_130_133|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0057_248_251|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0057_414_417|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0057_786_789,HBP|HBP|HBP|HBP|HBP,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0057,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Device,3,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0057_74_80|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0057_524_533|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0057_797_820,device|pacemaker|ventricular backup lead,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0057,relation_extraction_skipped_no_source_text,http://digistrucmed.org/ClassOfRecommendation,2,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0057_375_378|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0057_772_775,IIa|IIa,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Recommendation,1,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061_2_17,Recommendations,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061,relation_extraction_skipped_no_source_text,http://digistrucmed.org/LevelOfEvidence,1,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061_30_37,Level b,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061,relation_extraction_skipped_no_source_text,http://digistrucmed.org/ClinicalProcedure,18,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061_81_96|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061_493_505|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061_791_807|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061_842_857|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061_862_886,"cardiac surgery|implantation|valvular surgery|cardiac surgery|heart transplantation 
 ",Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061,relation_extraction_skipped_no_source_text,http://digistrucmed.org/TemporalConstraint,9,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061_146_150|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061_432_446|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061_462_471|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061_657_670|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061_893_902,days|intraoperative|Immediate|pre-operative|permanent,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Disease,4,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061_186_204|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061_406_427|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061_556_577|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061_695_726,rhythm disturbance|valvular endocarditis|valvular endocarditis|Staphylococcus aureus infection,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Device,4,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061_483_492|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061_903_912|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061_1543_1556|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061_1560_1577,pacemaker|pacemaker|bioprosthesis|annuloplasty ring,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061,relation_extraction_skipped_no_source_text,http://digistrucmed.org/ClassOfRecommendation,5,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061_815_818|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061_996_999|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061_1221_1224|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061_1766_1769|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0061_2122_2125,IIa|IIa|IIa|IIa|IIa,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0063,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Recommendation,1,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0063_2_17,Recommendations,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0063,relation_extraction_skipped_no_source_text,http://digistrucmed.org/LevelOfEvidence,1,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0063_30_37,Level b,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0063,relation_extraction_skipped_no_source_text,http://digistrucmed.org/TemporalConstraint,4,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0063_44_53|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0063_177_186|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0063_294_303|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0063_950_966,Permanent|Permanent|permanent|permanent pacing,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0063,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Disease,3,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0063_362_366|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0063_534_538|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0063_923_927,RBBB|LBBB|RBBB,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0063,relation_extraction_skipped_no_source_text,http://digistrucmed.org/ClassOfRecommendation,2,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0063_440_443|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0063_642_645,IIa|IIa,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0063,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Device,2,http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0063_831_843|http://digistrucmed.org/entity/lu_768e18f1eeabdbc60efa436a98e404979a7b66e6f8b22133183e14bad0dcbfba_n0063_854_863,Prophylactic|pacemaker,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
