"VisitId","UserId","PlatformId","QuestionnarieId","QuestionId","AnswerId","chosen_Answer_Code"
"456","456","1","uMARS","UM26_01","30260102","NO_RECORDED_RESPONSE"
"457","457","1","uMARS","UM01","30010005","5"
"457","457","1","uMARS","UM02","30020005","5"
"457","457","1","uMARS","UM03","30030003","3"
"457","457","1","uMARS","UM04","30040004","4"
"457","457","1","uMARS","UM06","30060005","5"
"457","457","1","uMARS","UM07","30070004","4"
"457","457","1","uMARS","UM08","30080004","4"
"457","457","1","uMARS","UM09","30090004","4"
"457","457","1","uMARS","UM10","30100004","4"
"457","457","1","uMARS","UM11","30110004","4"
"457","457","1","uMARS","UM12","30120005","4"
"457","457","1","uMARS","UM13","30130005","4"
"457","457","1","uMARS","UM14","30140005","4"
"457","457","1","uMARS","UM15","30150006","5"
"457","457","1","uMARS","UM16","30160005","5"
"457","457","1","uMARS","UM17","30170003","3"
"457","457","1","uMARS","UM18","30180003","3"
"457","457","1","uMARS","UM19","30190004","4"
"457","457","1","uMARS","UM20","30200005","5"
"457","457","1","uMARS","UM21","30210005","5"
"457","457","1","uMARS","UM22","30220005","5"
"457","457","1","uMARS","UM23","30230005","5"
"457","457","1","uMARS","UM24","30240005","5"
"457","457","1","uMARS","UM25","30250005","5"
"457","457","1","uMARS","UM26_01","30260101","Links und Literaturempfehlungen für Interessierte, Patientenbrochuren wären hilfreich.
Link zur Benutzung eines AED. Viele Laien und auch Angehörige fühlen sich vorbereiteter, wenn sie das einmal gesehen haben. Der 1. Hilfe Kurs ist für viele schon lange her.
Video zur Durchführung Laien-Reanimation (vor allem auch Kompressionsgeschwindigkeit, das wissen viele nicht)."
"458","458","1","uMARS","UM01","30010005","5"
"458","458","1","uMARS","UM02","30020005","5"
"458","458","1","uMARS","UM03","30030001","1"
"458","458","1","uMARS","UM04","30040005","5"
"458","458","1","uMARS","UM06","30060004","4"
"458","458","1","uMARS","UM07","30070005","5"
"458","458","1","uMARS","UM08","30080005","5"
"458","458","1","uMARS","UM09","30090004","4"
"458","458","1","uMARS","UM10","30100005","5"
"458","458","1","uMARS","UM11","30110005","5"
"458","458","1","uMARS","UM12","30120006","5"
"458","458","1","uMARS","UM13","30130006","5"
"458","458","1","uMARS","UM14","30140006","5"
"458","458","1","uMARS","UM15","30150006","5"
"458","458","1","uMARS","UM16","30160005","5"
"458","458","1","uMARS","UM17","30170003","3"
"458","458","1","uMARS","UM18","30180002","2"
"458","458","1","uMARS","UM19","30190005","5"
"458","458","1","uMARS","UM20","30200005","5"
"458","458","1","uMARS","UM21","30210005","5"
"458","458","1","uMARS","UM22","30220004","4"
"458","458","1","uMARS","UM23","30230004","4"
"458","458","1","uMARS","UM24","30240004","4"
"458","458","1","uMARS","UM25","30250003","3"
"458","458","1","uMARS","UM26_01","30260101","Habe die Plattform über mein Handy benutzt.  Hat soweit gut geklappt.  Nur die Quizze haben schlecht funktioniert."
"459","459","1","uMARS","UM01","30010003","3"
"459","459","1","uMARS","UM02","30020005","5"
"459","459","1","uMARS","UM03","30030004","4"
"459","459","1","uMARS","UM04","30040003","3"
"459","459","1","uMARS","UM06","30060005","5"
"459","459","1","uMARS","UM07","30070004","4"
"459","459","1","uMARS","UM08","30080005","5"
"459","459","1","uMARS","UM09","30090004","4"
"459","459","1","uMARS","UM10","30100005","5"
"459","459","1","uMARS","UM11","30110004","4"
"459","459","1","uMARS","UM12","30120005","4"
"459","459","1","uMARS","UM13","30130006","5"
"459","459","1","uMARS","UM14","30140006","5"
"459","459","1","uMARS","UM15","30150005","4"
"459","459","1","uMARS","UM16","30160005","5"
"459","459","1","uMARS","UM17","30170003","3"
"459","459","1","uMARS","UM18","30180003","3"
"459","459","1","uMARS","UM19","30190004","4"
"459","459","1","uMARS","UM20","30200004","4"
"459","459","1","uMARS","UM21","30210004","4"
"459","459","1","uMARS","UM22","30220004","4"
"459","459","1","uMARS","UM23","30230004","4"
"459","459","1","uMARS","UM24","30240004","4"
"459","459","1","uMARS","UM25","30250004","4"
"459","459","1","uMARS","UM26_01","30260102","NO_RECORDED_RESPONSE"
"460","460","1","uMARS","UM01","30010003","3"
"460","460","1","uMARS","UM02","30020003","3"
"460","460","1","uMARS","UM03","30030003","3"
"460","460","1","uMARS","UM04","30040004","4"
"460","460","1","uMARS","UM06","30060006","NO_RECORDED_RESPONSE"
"460","460","1","uMARS","UM07","30070006","NO_RECORDED_RESPONSE"
"460","460","1","uMARS","UM08","30080006","NO_RECORDED_RESPONSE"
"460","460","1","uMARS","UM09","30090006","NO_RECORDED_RESPONSE"
"460","460","1","uMARS","UM10","30100006","NO_RECORDED_RESPONSE"
"460","460","1","uMARS","UM11","30110006","NO_RECORDED_RESPONSE"
"460","460","1","uMARS","UM12","30120007","NO_RECORDED_RESPONSE"
"460","460","1","uMARS","UM13","30130007","NO_RECORDED_RESPONSE"
"460","460","1","uMARS","UM14","30140007","NO_RECORDED_RESPONSE"
"460","460","1","uMARS","UM15","30150007","NO_RECORDED_RESPONSE"
"460","460","1","uMARS","UM16","30160006","NO_RECORDED_RESPONSE"
"460","460","1","uMARS","UM17","30170006","NO_RECORDED_RESPONSE"
"460","460","1","uMARS","UM18","30180006","NO_RECORDED_RESPONSE"
"460","460","1","uMARS","UM19","30190006","NO_RECORDED_RESPONSE"
"460","460","1","uMARS","UM20","30200006","NO_RECORDED_RESPONSE"
"460","460","1","uMARS","UM21","30210006","NO_RECORDED_RESPONSE"
"460","460","1","uMARS","UM22","30220006","NO_RECORDED_RESPONSE"
"460","460","1","uMARS","UM23","30230006","NO_RECORDED_RESPONSE"
"460","460","1","uMARS","UM24","30240006","NO_RECORDED_RESPONSE"
"460","460","1","uMARS","UM25","30250006","NO_RECORDED_RESPONSE"
"460","460","1","uMARS","UM26_01","30260102","NO_RECORDED_RESPONSE"
"461","461","1","uMARS","UM01","30010006","NO_RECORDED_RESPONSE"
"461","461","1","uMARS","UM02","30020006","NO_RECORDED_RESPONSE"
"461","461","1","uMARS","UM03","30030006","NO_RECORDED_RESPONSE"
"461","461","1","uMARS","UM04","30040006","NO_RECORDED_RESPONSE"
"461","461","1","uMARS","UM06","30060006","NO_RECORDED_RESPONSE"
"461","461","1","uMARS","UM07","30070006","NO_RECORDED_RESPONSE"
"461","461","1","uMARS","UM08","30080006","NO_RECORDED_RESPONSE"
"461","461","1","uMARS","UM09","30090006","NO_RECORDED_RESPONSE"
"461","461","1","uMARS","UM10","30100006","NO_RECORDED_RESPONSE"
"461","461","1","uMARS","UM11","30110006","NO_RECORDED_RESPONSE"
"461","461","1","uMARS","UM12","30120007","NO_RECORDED_RESPONSE"
"461","461","1","uMARS","UM13","30130007","NO_RECORDED_RESPONSE"
"461","461","1","uMARS","UM14","30140007","NO_RECORDED_RESPONSE"
"461","461","1","uMARS","UM15","30150007","NO_RECORDED_RESPONSE"
"461","461","1","uMARS","UM16","30160006","NO_RECORDED_RESPONSE"
"461","461","1","uMARS","UM17","30170006","NO_RECORDED_RESPONSE"
"461","461","1","uMARS","UM18","30180006","NO_RECORDED_RESPONSE"
"461","461","1","uMARS","UM19","30190006","NO_RECORDED_RESPONSE"
"461","461","1","uMARS","UM20","30200006","NO_RECORDED_RESPONSE"
"461","461","1","uMARS","UM21","30210006","NO_RECORDED_RESPONSE"
"461","461","1","uMARS","UM22","30220006","NO_RECORDED_RESPONSE"
"461","461","1","uMARS","UM23","30230006","NO_RECORDED_RESPONSE"
"461","461","1","uMARS","UM24","30240006","NO_RECORDED_RESPONSE"
"461","461","1","uMARS","UM25","30250006","NO_RECORDED_RESPONSE"
"461","461","1","uMARS","UM26_01","30260102","NO_RECORDED_RESPONSE"
"462","462","1","uMARS","UM01","30010006","NO_RECORDED_RESPONSE"
"462","462","1","uMARS","UM02","30020006","NO_RECORDED_RESPONSE"
"462","462","1","uMARS","UM03","30030006","NO_RECORDED_RESPONSE"
"462","462","1","uMARS","UM04","30040006","NO_RECORDED_RESPONSE"
"462","462","1","uMARS","UM06","30060006","NO_RECORDED_RESPONSE"
"462","462","1","uMARS","UM07","30070006","NO_RECORDED_RESPONSE"
"462","462","1","uMARS","UM08","30080006","NO_RECORDED_RESPONSE"
"462","462","1","uMARS","UM09","30090006","NO_RECORDED_RESPONSE"
"462","462","1","uMARS","UM10","30100006","NO_RECORDED_RESPONSE"
"462","462","1","uMARS","UM11","30110006","NO_RECORDED_RESPONSE"
"462","462","1","uMARS","UM12","30120007","NO_RECORDED_RESPONSE"
"462","462","1","uMARS","UM13","30130007","NO_RECORDED_RESPONSE"
"462","462","1","uMARS","UM14","30140007","NO_RECORDED_RESPONSE"
"462","462","1","uMARS","UM15","30150007","NO_RECORDED_RESPONSE"
"462","462","1","uMARS","UM16","30160006","NO_RECORDED_RESPONSE"
"462","462","1","uMARS","UM17","30170006","NO_RECORDED_RESPONSE"
"462","462","1","uMARS","UM18","30180006","NO_RECORDED_RESPONSE"
"462","462","1","uMARS","UM19","30190006","NO_RECORDED_RESPONSE"
"462","462","1","uMARS","UM20","30200006","NO_RECORDED_RESPONSE"
"462","462","1","uMARS","UM21","30210006","NO_RECORDED_RESPONSE"
"462","462","1","uMARS","UM22","30220006","NO_RECORDED_RESPONSE"
"462","462","1","uMARS","UM23","30230006","NO_RECORDED_RESPONSE"
"462","462","1","uMARS","UM24","30240006","NO_RECORDED_RESPONSE"
"462","462","1","uMARS","UM25","30250006","NO_RECORDED_RESPONSE"
"462","462","1","uMARS","UM26_01","30260102","NO_RECORDED_RESPONSE"
"463","463","1","uMARS","UM01","30010005","5"
"463","463","1","uMARS","UM02","30020005","5"
"463","463","1","uMARS","UM03","30030004","4"
"463","463","1","uMARS","UM04","30040005","5"
"463","463","1","uMARS","UM06","30060005","5"
"463","463","1","uMARS","UM07","30070005","5"
"463","463","1","uMARS","UM08","30080005","5"
"463","463","1","uMARS","UM09","30090004","4"
"463","463","1","uMARS","UM10","30100004","4"
"463","463","1","uMARS","UM11","30110004","4"
"463","463","1","uMARS","UM12","30120006","5"
"463","463","1","uMARS","UM13","30130006","5"
"463","463","1","uMARS","UM14","30140006","5"
"463","463","1","uMARS","UM15","30150006","5"
"463","463","1","uMARS","UM16","30160005","5"
"463","463","1","uMARS","UM17","30170004","4"
"463","463","1","uMARS","UM18","30180001","1"
"463","463","1","uMARS","UM19","30190005","5"
"463","463","1","uMARS","UM20","30200005","5"
"463","463","1","uMARS","UM21","30210005","5"
"463","463","1","uMARS","UM22","30220005","5"
"463","463","1","uMARS","UM23","30230005","5"
"463","463","1","uMARS","UM24","30240005","5"
"463","463","1","uMARS","UM25","30250004","4"
"463","463","1","uMARS","UM26_01","30260102","NO_RECORDED_RESPONSE"
"464","464","1","uMARS","UM01","30010005","5"
"464","464","1","uMARS","UM02","30020005","5"
"464","464","1","uMARS","UM03","30030005","5"
"464","464","1","uMARS","UM04","30040004","4"
"464","464","1","uMARS","UM06","30060004","4"
"464","464","1","uMARS","UM07","30070004","4"
"464","464","1","uMARS","UM08","30080004","4"
"464","464","1","uMARS","UM09","30090005","5"
"464","464","1","uMARS","UM10","30100004","4"
"464","464","1","uMARS","UM11","30110004","4"
"464","464","1","uMARS","UM12","30120006","5"
"464","464","1","uMARS","UM13","30130006","5"
"464","464","1","uMARS","UM14","30140006","5"
"464","464","1","uMARS","UM15","30150006","5"
"464","464","1","uMARS","UM16","30160005","5"
"464","464","1","uMARS","UM17","30170003","3"
"464","464","1","uMARS","UM18","30180003","3"
"464","464","1","uMARS","UM19","30190005","5"
"464","464","1","uMARS","UM20","30200004","4"
"464","464","1","uMARS","UM21","30210005","5"
"464","464","1","uMARS","UM22","30220004","4"
"464","464","1","uMARS","UM23","30230005","5"
"464","464","1","uMARS","UM24","30240005","5"
"464","464","1","uMARS","UM25","30250005","5"
"464","464","1","uMARS","UM26_01","30260102","NO_RECORDED_RESPONSE"
"465","465","1","uMARS","UM01","30010003","3"
"465","465","1","uMARS","UM02","30020004","4"
"465","465","1","uMARS","UM03","30030003","3"
"465","465","1","uMARS","UM04","30040004","4"
"465","465","1","uMARS","UM06","30060005","5"
"465","465","1","uMARS","UM07","30070005","5"
"465","465","1","uMARS","UM08","30080005","5"
"465","465","1","uMARS","UM09","30090004","4"
"465","465","1","uMARS","UM10","30100004","4"
"465","465","1","uMARS","UM11","30110004","4"
"465","465","1","uMARS","UM12","30120006","5"
"465","465","1","uMARS","UM13","30130005","4"
"465","465","1","uMARS","UM14","30140006","5"
"465","465","1","uMARS","UM15","30150006","5"
"465","465","1","uMARS","UM16","30160005","5"
"465","465","1","uMARS","UM17","30170002","2"
"465","465","1","uMARS","UM18","30180002","2"
"465","465","1","uMARS","UM19","30190004","4"
"465","465","1","uMARS","UM20","30200004","4"
"465","465","1","uMARS","UM21","30210005","5"
"465","465","1","uMARS","UM22","30220004","4"
"465","465","1","uMARS","UM23","30230004","4"
"465","465","1","uMARS","UM24","30240004","4"
"465","465","1","uMARS","UM25","30250004","4"
"465","465","1","uMARS","UM26_01","30260102","NO_RECORDED_RESPONSE"
"466","466","1","uMARS","UM01","30010002","2"
"466","466","1","uMARS","UM02","30020003","3"
"466","466","1","uMARS","UM03","30030003","3"
"466","466","1","uMARS","UM04","30040004","4"
"466","466","1","uMARS","UM06","30060006","NO_RECORDED_RESPONSE"
"466","466","1","uMARS","UM07","30070006","NO_RECORDED_RESPONSE"
"466","466","1","uMARS","UM08","30080006","NO_RECORDED_RESPONSE"
"466","466","1","uMARS","UM09","30090006","NO_RECORDED_RESPONSE"
"466","466","1","uMARS","UM10","30100006","NO_RECORDED_RESPONSE"
"466","466","1","uMARS","UM11","30110006","NO_RECORDED_RESPONSE"
"466","466","1","uMARS","UM12","30120007","NO_RECORDED_RESPONSE"
"466","466","1","uMARS","UM13","30130007","NO_RECORDED_RESPONSE"
"466","466","1","uMARS","UM14","30140007","NO_RECORDED_RESPONSE"
"466","466","1","uMARS","UM15","30150007","NO_RECORDED_RESPONSE"
"466","466","1","uMARS","UM16","30160006","NO_RECORDED_RESPONSE"
"466","466","1","uMARS","UM17","30170006","NO_RECORDED_RESPONSE"
"466","466","1","uMARS","UM18","30180006","NO_RECORDED_RESPONSE"
"466","466","1","uMARS","UM19","30190006","NO_RECORDED_RESPONSE"
"466","466","1","uMARS","UM20","30200006","NO_RECORDED_RESPONSE"
"466","466","1","uMARS","UM21","30210006","NO_RECORDED_RESPONSE"
"466","466","1","uMARS","UM22","30220006","NO_RECORDED_RESPONSE"
"466","466","1","uMARS","UM23","30230006","NO_RECORDED_RESPONSE"
"466","466","1","uMARS","UM24","30240006","NO_RECORDED_RESPONSE"
"466","466","1","uMARS","UM25","30250006","NO_RECORDED_RESPONSE"
"466","466","1","uMARS","UM26_01","30260102","NO_RECORDED_RESPONSE"
"467","467","1","uMARS","UM01","30010004","4"
"467","467","1","uMARS","UM02","30020005","5"
"467","467","1","uMARS","UM03","30030004","4"
"467","467","1","uMARS","UM04","30040005","5"
"467","467","1","uMARS","UM06","30060005","5"
"467","467","1","uMARS","UM07","30070004","4"
"467","467","1","uMARS","UM08","30080004","4"
"467","467","1","uMARS","UM09","30090004","4"
"467","467","1","uMARS","UM10","30100004","4"
"467","467","1","uMARS","UM11","30110003","3"
"467","467","1","uMARS","UM12","30120005","4"
"467","467","1","uMARS","UM13","30130005","4"
"467","467","1","uMARS","UM14","30140005","4"
"467","467","1","uMARS","UM15","30150006","5"
"467","467","1","uMARS","UM16","30160004","4"
"467","467","1","uMARS","UM17","30170003","3"
"467","467","1","uMARS","UM18","30180004","4"
"467","467","1","uMARS","UM19","30190004","4"
"467","467","1","uMARS","UM20","30200005","5"
"467","467","1","uMARS","UM21","30210004","4"
"467","467","1","uMARS","UM22","30220005","5"
"467","467","1","uMARS","UM23","30230005","5"
"467","467","1","uMARS","UM24","30240004","4"
"467","467","1","uMARS","UM25","30250004","4"
"467","467","1","uMARS","UM26_01","30260102","NO_RECORDED_RESPONSE"
"468","468","1","uMARS","UM01","30010004","4"
"468","468","1","uMARS","UM02","30020004","4"
"468","468","1","uMARS","UM03","30030004","4"
"468","468","1","uMARS","UM04","30040004","4"
"468","468","1","uMARS","UM06","30060004","4"
"468","468","1","uMARS","UM07","30070005","5"
"468","468","1","uMARS","UM08","30080004","4"
"468","468","1","uMARS","UM09","30090004","4"
"468","468","1","uMARS","UM10","30100004","4"
"468","468","1","uMARS","UM11","30110003","3"
"468","468","1","uMARS","UM12","30120005","4"
"468","468","1","uMARS","UM13","30130005","4"
"468","468","1","uMARS","UM14","30140005","4"
"468","468","1","uMARS","UM15","30150005","4"
"468","468","1","uMARS","UM16","30160003","3"
"468","468","1","uMARS","UM17","30170001","1"
"468","468","1","uMARS","UM18","30180001","1"
"468","468","1","uMARS","UM19","30190003","3"
"468","468","1","uMARS","UM20","30200004","4"
"468","468","1","uMARS","UM21","30210004","4"
"468","468","1","uMARS","UM22","30220003","3"
"468","468","1","uMARS","UM23","30230003","3"
"468","468","1","uMARS","UM24","30240003","3"
"468","468","1","uMARS","UM25","30250003","3"
"468","468","1","uMARS","UM26_01","30260102","NO_RECORDED_RESPONSE"
"469","469","1","uMARS","UM01","30010004","4"
"469","469","1","uMARS","UM02","30020004","4"
"469","469","1","uMARS","UM03","30030004","4"
"469","469","1","uMARS","UM04","30040004","4"
"469","469","1","uMARS","UM06","30060004","4"
"469","469","1","uMARS","UM07","30070005","5"
"469","469","1","uMARS","UM08","30080005","5"
"469","469","1","uMARS","UM09","30090004","4"
"469","469","1","uMARS","UM10","30100004","4"
"469","469","1","uMARS","UM11","30110004","4"
"469","469","1","uMARS","UM12","30120005","4"
"469","469","1","uMARS","UM13","30130005","4"
"469","469","1","uMARS","UM14","30140005","4"
"469","469","1","uMARS","UM15","30150004","3"
"469","469","1","uMARS","UM16","30160004","4"
"469","469","1","uMARS","UM17","30170003","3"
"469","469","1","uMARS","UM18","30180003","3"
"469","469","1","uMARS","UM19","30190004","4"
"469","469","1","uMARS","UM20","30200005","5"
"469","469","1","uMARS","UM21","30210004","4"
"469","469","1","uMARS","UM22","30220003","3"
"469","469","1","uMARS","UM23","30230004","4"
"469","469","1","uMARS","UM24","30240003","3"
"469","469","1","uMARS","UM25","30250003","3"
"469","469","1","uMARS","UM26_01","30260101","Hätte gern einige in dieser Plattform enthaltene Informationen und Ratschläge vorab von der Ärtzteschaft erhalten."
"470","470","1","uMARS","UM01","30010006","NO_RECORDED_RESPONSE"
"470","470","1","uMARS","UM02","30020006","NO_RECORDED_RESPONSE"
"470","470","1","uMARS","UM03","30030006","NO_RECORDED_RESPONSE"
"470","470","1","uMARS","UM04","30040006","NO_RECORDED_RESPONSE"
"470","470","1","uMARS","UM06","30060006","NO_RECORDED_RESPONSE"
"470","470","1","uMARS","UM07","30070006","NO_RECORDED_RESPONSE"
"470","470","1","uMARS","UM08","30080006","NO_RECORDED_RESPONSE"
"470","470","1","uMARS","UM09","30090006","NO_RECORDED_RESPONSE"
"470","470","1","uMARS","UM10","30100006","NO_RECORDED_RESPONSE"
"470","470","1","uMARS","UM11","30110006","NO_RECORDED_RESPONSE"
"470","470","1","uMARS","UM12","30120007","NO_RECORDED_RESPONSE"
"470","470","1","uMARS","UM13","30130007","NO_RECORDED_RESPONSE"
"470","470","1","uMARS","UM14","30140007","NO_RECORDED_RESPONSE"
"470","470","1","uMARS","UM15","30150007","NO_RECORDED_RESPONSE"
"470","470","1","uMARS","UM16","30160006","NO_RECORDED_RESPONSE"
"470","470","1","uMARS","UM17","30170006","NO_RECORDED_RESPONSE"
"470","470","1","uMARS","UM18","30180006","NO_RECORDED_RESPONSE"
"470","470","1","uMARS","UM19","30190006","NO_RECORDED_RESPONSE"
"470","470","1","uMARS","UM20","30200006","NO_RECORDED_RESPONSE"
"470","470","1","uMARS","UM21","30210006","NO_RECORDED_RESPONSE"
"470","470","1","uMARS","UM22","30220006","NO_RECORDED_RESPONSE"
"470","470","1","uMARS","UM23","30230006","NO_RECORDED_RESPONSE"
"470","470","1","uMARS","UM24","30240006","NO_RECORDED_RESPONSE"
"470","470","1","uMARS","UM25","30250006","NO_RECORDED_RESPONSE"
"470","470","1","uMARS","UM26_01","30260102","NO_RECORDED_RESPONSE"
"471","471","1","uMARS","UM01","30010003","3"
"471","471","1","uMARS","UM02","30020004","4"
"471","471","1","uMARS","UM03","30030003","3"
"471","471","1","uMARS","UM04","30040004","4"
"471","471","1","uMARS","UM06","30060004","4"
"471","471","1","uMARS","UM07","30070003","3"
"471","471","1","uMARS","UM08","30080003","3"
"471","471","1","uMARS","UM09","30090004","4"
"471","471","1","uMARS","UM10","30100004","4"
"471","471","1","uMARS","UM11","30110004","4"
"471","471","1","uMARS","UM12","30120005","4"
"471","471","1","uMARS","UM13","30130004","3"
"471","471","1","uMARS","UM14","30140005","4"
"471","471","1","uMARS","UM15","30150005","4"
"471","471","1","uMARS","UM16","30160004","4"
"471","471","1","uMARS","UM17","30170003","3"
"471","471","1","uMARS","UM18","30180002","2"
"471","471","1","uMARS","UM19","30190003","3"
"471","471","1","uMARS","UM20","30200003","3"
"471","471","1","uMARS","UM21","30210003","3"
"471","471","1","uMARS","UM22","30220003","3"
"471","471","1","uMARS","UM23","30230003","3"
"471","471","1","uMARS","UM24","30240003","3"
"471","471","1","uMARS","UM25","30250003","3"
"471","471","1","uMARS","UM26_01","30260102","NO_RECORDED_RESPONSE"
"472","472","1","uMARS","UM01","30010005","5"
"472","472","1","uMARS","UM02","30020005","5"
"472","472","1","uMARS","UM03","30030004","4"
"472","472","1","uMARS","UM04","30040005","5"
"472","472","1","uMARS","UM06","30060003","3"
"472","472","1","uMARS","UM07","30070004","4"
"472","472","1","uMARS","UM08","30080005","5"
"472","472","1","uMARS","UM09","30090004","4"
"472","472","1","uMARS","UM10","30100004","4"
"472","472","1","uMARS","UM11","30110004","4"
"472","472","1","uMARS","UM12","30120006","5"
"472","472","1","uMARS","UM13","30130006","5"
"472","472","1","uMARS","UM14","30140006","5"
"472","472","1","uMARS","UM15","30150005","4"
"472","472","1","uMARS","UM16","30160005","5"
"472","472","1","uMARS","UM17","30170005","5"
"472","472","1","uMARS","UM18","30180004","4"
"472","472","1","uMARS","UM19","30190004","4"
"472","472","1","uMARS","UM20","30200005","5"
"472","472","1","uMARS","UM21","30210005","5"
"472","472","1","uMARS","UM22","30220004","4"
"472","472","1","uMARS","UM23","30230004","4"
"472","472","1","uMARS","UM24","30240005","5"
"472","472","1","uMARS","UM25","30250004","4"
"472","472","1","uMARS","UM26_01","30260102","NO_RECORDED_RESPONSE"
"473","473","1","uMARS","UM01","30010002","2"
"473","473","1","uMARS","UM02","30020002","2"
"473","473","1","uMARS","UM03","30030002","2"
"473","473","1","uMARS","UM04","30040002","2"
"473","473","1","uMARS","UM06","30060005","5"
"473","473","1","uMARS","UM07","30070002","2"
"473","473","1","uMARS","UM08","30080005","5"
"473","473","1","uMARS","UM09","30090004","4"
"473","473","1","uMARS","UM10","30100005","5"
"473","473","1","uMARS","UM11","30110003","3"
"473","473","1","uMARS","UM12","30120005","4"
"473","473","1","uMARS","UM13","30130005","4"
"473","473","1","uMARS","UM14","30140005","4"
"473","473","1","uMARS","UM15","30150005","4"
"473","473","1","uMARS","UM16","30160002","2"
"473","473","1","uMARS","UM17","30170002","2"
"473","473","1","uMARS","UM18","30180001","1"
"473","473","1","uMARS","UM19","30190003","3"
"473","473","1","uMARS","UM20","30200003","3"
"473","473","1","uMARS","UM21","30210003","3"
"473","473","1","uMARS","UM22","30220003","3"
"473","473","1","uMARS","UM23","30230003","3"
"473","473","1","uMARS","UM24","30240003","3"
"473","473","1","uMARS","UM25","30250003","3"
"473","473","1","uMARS","UM26_01","30260102","NO_RECORDED_RESPONSE"
"474","474","1","uMARS","UM01","30010003","3"
"474","474","1","uMARS","UM02","30020004","4"
"474","474","1","uMARS","UM03","30030004","4"
"474","474","1","uMARS","UM04","30040005","5"
"474","474","1","uMARS","UM06","30060004","4"
"474","474","1","uMARS","UM07","30070004","4"
"474","474","1","uMARS","UM08","30080003","3"
"474","474","1","uMARS","UM09","30090004","4"
"474","474","1","uMARS","UM10","30100004","4"
"474","474","1","uMARS","UM11","30110004","4"
"474","474","1","uMARS","UM12","30120005","4"
"474","474","1","uMARS","UM13","30130005","4"
"474","474","1","uMARS","UM14","30140005","4"
"474","474","1","uMARS","UM15","30150005","4"
"474","474","1","uMARS","UM16","30160003","3"
"474","474","1","uMARS","UM17","30170002","2"
"474","474","1","uMARS","UM18","30180002","2"
"474","474","1","uMARS","UM19","30190004","4"
"474","474","1","uMARS","UM20","30200004","4"
"474","474","1","uMARS","UM21","30210004","4"
"474","474","1","uMARS","UM22","30220004","4"
"474","474","1","uMARS","UM23","30230004","4"
"474","474","1","uMARS","UM24","30240004","4"
"474","474","1","uMARS","UM25","30250004","4"
"474","474","1","uMARS","UM26_01","30260102","NO_RECORDED_RESPONSE"
"475","475","1","uMARS","UM01","30010005","5"
"475","475","1","uMARS","UM02","30020005","5"
"475","475","1","uMARS","UM03","30030004","4"
"475","475","1","uMARS","UM04","30040004","4"
"475","475","1","uMARS","UM06","30060005","5"
"475","475","1","uMARS","UM07","30070003","3"
"475","475","1","uMARS","UM08","30080003","3"
"475","475","1","uMARS","UM09","30090005","5"
"475","475","1","uMARS","UM10","30100005","5"
"475","475","1","uMARS","UM11","30110005","5"
"475","475","1","uMARS","UM12","30120005","4"
"475","475","1","uMARS","UM13","30130005","4"
"475","475","1","uMARS","UM14","30140006","5"
"475","475","1","uMARS","UM15","30150006","5"
"475","475","1","uMARS","UM16","30160005","5"
"475","475","1","uMARS","UM17","30170003","3"
"475","475","1","uMARS","UM18","30180005","5"
"475","475","1","uMARS","UM19","30190005","5"
"475","475","1","uMARS","UM20","30200005","5"
"475","475","1","uMARS","UM21","30210003","3"
"475","475","1","uMARS","UM22","30220005","5"
"475","475","1","uMARS","UM23","30230005","5"
"475","475","1","uMARS","UM24","30240003","3"
"475","475","1","uMARS","UM25","30250004","4"
"475","475","1","uMARS","UM26_01","30260102","NO_RECORDED_RESPONSE"
"476","476","1","uMARS","UM01","30010003","3"
"476","476","1","uMARS","UM02","30020004","4"
"476","476","1","uMARS","UM03","30030004","4"
"476","476","1","uMARS","UM04","30040004","4"
"476","476","1","uMARS","UM06","30060004","4"
"476","476","1","uMARS","UM07","30070004","4"
"476","476","1","uMARS","UM08","30080004","4"
"476","476","1","uMARS","UM09","30090004","4"
"476","476","1","uMARS","UM10","30100004","4"
"476","476","1","uMARS","UM11","30110005","5"
"476","476","1","uMARS","UM12","30120001","6"
"476","476","1","uMARS","UM13","30130005","4"
"476","476","1","uMARS","UM14","30140005","4"
"476","476","1","uMARS","UM15","30150005","4"
"476","476","1","uMARS","UM16","30160004","4"
"476","476","1","uMARS","UM17","30170003","3"
"476","476","1","uMARS","UM18","30180002","2"
"476","476","1","uMARS","UM19","30190004","4"
"476","476","1","uMARS","UM20","30200003","3"
"476","476","1","uMARS","UM21","30210004","4"
"476","476","1","uMARS","UM22","30220004","4"
"476","476","1","uMARS","UM23","30230004","4"
"476","476","1","uMARS","UM24","30240004","4"
"476","476","1","uMARS","UM25","30250004","4"
"476","476","1","uMARS","UM26_01","30260102","NO_RECORDED_RESPONSE"
"477","477","1","uMARS","UM01","30010006","NO_RECORDED_RESPONSE"
"477","477","1","uMARS","UM02","30020006","NO_RECORDED_RESPONSE"
"477","477","1","uMARS","UM03","30030006","NO_RECORDED_RESPONSE"
"477","477","1","uMARS","UM04","30040006","NO_RECORDED_RESPONSE"
"477","477","1","uMARS","UM06","30060006","NO_RECORDED_RESPONSE"
"477","477","1","uMARS","UM07","30070006","NO_RECORDED_RESPONSE"
"477","477","1","uMARS","UM08","30080006","NO_RECORDED_RESPONSE"
